item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
2123,272,Resolution,False,,No location name/address matched,"No formal action recorded. Resolution No. 2015-79 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Interlocal Agreement for Municipal Solid Waste Collection, Customer Services, Billing, and Disposal Between the Village of Estero and Lee County; Authorizing the Village Mayor to Execute the Agreement; and Providing an Effective Date Note: This item was removed from the agenda"
2124,272,Resolution,False,,No location name/address matched,"No formal action recorded. Resolution No. 2015-80 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Interlocal Agreement for Disposal Facilities Assessment Between the Village of Estero and Lee County; Authorizing the Village Mayor to Execute the Agreement; and Providing an Effective Date Note: This item was removed from the agenda"
2125,272,Administrative,True,,No location name/address matched,"Councilmember Brown moved approval of the agenda as amended, seconded by Councilmember Boesch, called and carried"
2126,272,Consent Agenda,True,,No location name/address matched,"Councilmember Ribble moved approval of the Consent Agenda, seconded by Councilmember Errington, called and carried"
2127,272,Ordinance,True,,No location name/address matched,"Councilmember Ribble moved to approve first reading of Ordinance No. 2015-19 and that the ordinance be moved to second reading, seconded by Councilmember Errington, called and carried"
2128,272,Vote,True,,No location name/address matched,"Vice Mayor Levitan moved that all written testimony received under agenda items (C) and (D) be forwarded to the Council, seconded by Councilmember Wilson, called and carried"
2129,272,Resolution,True,,No location name/address matched,"Councilmember Errington moved to adopt Resolution No. 2015-77, seconded by Councilmember Brown, called and carried"
2130,272,Resolution,True,,No location name/address matched,"Vice Mayor Levitan moved to adopt Resolution No. 2015-78, seconded by Councilmember Wilson, called and carried"
2131,272,Vote,True,,No location name/address matched,"Councilmember Ribble moved to adjourn, seconded by Councilmember Brown, called and ( carried unanimously"
2132,273,Administrative,True,,No location name/address matched,"Approved to permit Councilmembers Levitan, Wilson, and Vice-Mayor Errington to participate remotely in Zoom Presentation"
2133,273,Administrative,True,,No location name/address matched,Approved agenda
2134,273,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
2135,273,Vote,True,,No location name/address matched,Approved motion for a continuance until December 9th meeting
2136,273,Vote,True,,No location name/address matched,"Approved motion for a continuance until December 9 meeting, and if not ready to be continued until January 6th meeting"
2137,273,Ordinance,False,,No location name/address matched,Approve Ordinance No. 2020-08 NPDES Illicit Discharge Ordinance
2138,273,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2020-08 NPDES Illicit Discharge Ordinance
2139,273,Ordinance,False,,No location name/address matched,"No formal action recorded. Firestone Rezoning Case Second reading of Ordinance No. 2020-09 an Ordinance of the Village Council of the Village ofEstero, Florida, Considering a Zoning Amendment to the Estero Town Center Commercial Planned Development, to allow Auto Repair and Service, Group I, as A Stand-Alone Use on Property Located in the Southeast Quadrant ofCorkscrew Road and Three Oaks Parkway and Consisting of Approximately 1.14 Acres; Providing for Conflicts; Providing for Severability; and Providing an Effective Date. Staff Presentation/Comments: Steve Sarkozy, Village Manager Mary Gibbs, Community Development Director  Presentation/Information by: Neale Montgomery, Pavese Law Firm Clay Stephens, Vice President of Real Estate Strategy with Palmetto Capital Group Robert V. Klempl, AIA, NCARB, SGA Design Group Brendan Sloan, P.E., Avalon Engineering, Inc. David Kulsveen, Landesco, PLLC Ted Treesh, TR Transport"
2140,273,Public Comment,False,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"No formal action recorded. Land Development Code Staff Presentation/Comments: Steve Sarkozy, Village Manager Mary Gibbs, Community Development Director Nancy Stroud, Village Land Use Counsel Presentation/Information by: Village Council Minutes - December 2,2020 Page 5 of 6 Craig Richardson, Clarion David Henning, Clarion Council Questions or Comments: Councilmembers Levitan, McLain, Boesch, Batos, Wilson, and Mayor Ribble Public Comment: None"
2141,274,Administrative,True,,No location name/address matched,Approved agenda
2142,274,Consent Agenda,True,,No location name/address matched,Approved consent agenda
2143,274,Resolution,True,,No location name/address matched,Adopted Resolution No. 2025-27
2144,274,Resolution,True,,No location name/address matched,Adopted Resolution No. 2025-28
2147,274,Ordinance,True,,No location name/address matched,"Adopted Ordinance No. 2025-16 on first reading and to schedule a second reading and public hearing for December 17, 2025"
2148,274,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2025-13
2149,274,Unknown,False,,No location name/address matched,"No formal action recorded. November 19, 2025 Village Council Meeting Minutes"
2150,275,Administrative,True,,No location name/address matched,"Approved agenda. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
2151,275,Consent Agenda,True,,No location name/address matched,Approved consent agenda
2152,275,Vote,True,,No location name/address matched,Approved the final Sports Park Master Plan
2153,275,Vote,True,,No location name/address matched,Approved motion to accept the Standard & Poor's General Obligation Bond Rating for the Village of Estero
2154,275,Ordinance,True,,No location name/address matched,Approved motion to table the first reading as documents are not in final form
2155,275,Contract Approval,True,,No location name/address matched,"Approved motion to authorize the Village Manager to execute a settlement agreement to resolve the current litigation cases entitled Wyrofsky, et al. v. Village of Estero, et al., to the extent the settlement terms do not require the payment of Village funds or significant deviations from the previously-approved project terms"
2156,276,Vote,True,,No location name/address matched,Approved the agenda
2157,276,Consent Agenda,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved the Consent Agenda
2158,276,Vote,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,( 1) Concurred with and approved the ranking of consultants for RFQ 2017-01 Village ofEstero Land Development Code Update as follows: Number 1 - Canin Associates; Number 2 - Clarion Associates; Number 3 - Johnson Engineering; Number 4 - The Mellgren Planning Group; Number 5 - Kimley-Hom and Number 6-Keith & Schnars; and
2159,276,Contract Approval,True,,No location name/address matched,Approved the five provided railroad crossing agreements and one provided general agreement
2161,276,Resolution,True,Budget / Capital Improvement,No location name/address matched,"Adopted Resolution No. 2017-34, which provides 2017-2018 funding for the remodel of the 2nd floor of Village"
2162,276,Contract Approval,True,,No location name/address matched,"Approved the contract and authorized Village Manager to sign the Legal Services Agreement with Smolker, Bartlett, Loeb, Hinds & Sheppard, P.A. for litigation services"
2163,276,Unknown,False,,No location name/address matched,"No formal action recorded. Financial Report for October 31, 2017"
2164,276,Unknown,False,,No location name/address matched,"No formal action recorded. October 4, 2017 Council Meeting Minutes"
2165,276,Unknown,False,,No location name/address matched,"No formal action recorded. October 18, 2017 Council Meeting Minutes"
2166,276,Budget,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"No formal action recorded. Village ofEstero Land Development Code Update RFQ 2017-01 Village Manager Sarkozy provided an explanation regarding the RFQ process; the project, which was included in the budget, will take approximately 12 to 18 months; six qualified proposals were received and were ranked by staff; Canin Associates out of Orlando was recommended as the #1 firm. It was noted that Canin Associates have national recognition. Public Comment: None. Motion: Move to ( 1) Concur with and approve the ranking of consultants for RFQ 2017-01 Village ofEstero Land Development Code Update as follows: Number 1 - Canin Associates; Number 2 - Clarion Associates; Number 3 - Johnson Engineering; Number 4 - The Mellgren Planning Group; Number 5 - Kimley-Horn and Number 6-Keith & Schnars; and"
2167,276,Contract Approval,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"No formal action recorded. Authorized staff to negotiate a contract with the Number 1 ranked firm, Canin Associates, to provide professional consulting services to update the Village's transitional Land Development Code. Vote: Aye: Unanimous (Roll call vote) Nay: Abstentions"
2168,276,Public Comment,False,,No location name/address matched,"No formal action recorded. Land Use Laura DeJohn, Johnson Engineering - PowerPoint Presentation: Overview; Key Terms; Objectives; Community Character; Future Land Use Categories; Specific Use Considerations; Bonus Density; Commercial Site Location Standards; Historic and Archeological Resources; Community Design Sub-Element; and Major Issues. Questions or Comments: Councilmembers Errington and Wilson. Discussion included US 41 North Corridor and gateways; inquiry regarding documentation that will be available for the January 3, 2018 Council workshop. Public Comment: None"
2169,276,Vote,True,,No location name/address matched,A motion to adjourn was made and duly passed
2170,277,Administrative,True,,No location name/address matched,Approved agenda
2171,277,Consent Agenda,True,,No location name/address matched,Approved consent agenda
2172,277,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved Ordinance No. 2023-09
2173,277,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved Ordinance No. 2023-08
2174,277,Vote,True,,No location name/address matched,"Approved motion to support and encourage the applicant, Mark Novitski, to represent Village of Estero at the Lee County MPO Citizen Advisory Committee Application (CAC)"
2175,277,Contract Approval,True,,No location name/address matched,"Approved Construction Manager At Risk agreement between Village of Estero and Wright Construction Group, Inc. and to authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary, except for the Guaranteed Maximum Price amendment, which will be approved by Council, at a later date"
2177,277,Public Comment,False,,No location name/address matched,"No formal action recorded. Review of Framework for Cooperation between Village and the Estero Forever Foundation Staff Presentation/Comments Steve Sarkozy, Village Manager Robert Eschenfelder, Village Attorney Carol Sacco, CMC, Village Clerk Council Questions or Comments Councilmembers Ward, Zalucki, Vice Mayor Ribble, and Mayor McLain. Public Comments Gary Israel, Shadow Wood"
2179,277,Public Comment,False,,No location name/address matched,"No formal action recorded. Center for the Arts Bonita Springs Staff Presentation/Comments Steve Sarkozy, Village Manager Presentation/Information by Loretta Menuez, Director of Operations Alyona Ushe, Executive Director Council Questions or Comments Councilmember Zalucki. Public Comments None"
2180,278,Vote,True,,No location name/address matched,Approved the agenda
2181,278,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
2182,278,Contract Approval,True,,No location name/address matched,"Concurred with the Competitive Negotiations staff review committee recommendation of award for CN 2016-02 and authorized the Village Manager to negotiate an agreement with the number one ranked firm of J .R. Evans Engineering to prepare the Village's Stormwater Master Plan. Village Council Meeting Final Action Agenda/Minutes - December 7, 2016 Page 2 of9"
2183,278,Unknown,False,,No location name/address matched,"Tabled until December 20, 2016"
2184,278,Contract Approval,True,,No location name/address matched,"Approved the mowing contract with Superior Landscaping and Lawn Service, Inc"
2185,278,Contract Approval,True,,No location name/address matched,"Approved the landscaping contract with Hannula Landscaping & Irrigation, Inc"
2186,278,Contract Approval,True,,No location name/address matched,"Approved the irrigation contract with P&T Lawn & Tractor Service, Inc"
2187,278,Contract Approval,True,,No location name/address matched,"Approved the street sweeping contract with USA Services of Florida, Inc"
2188,278,Ordinance,True,,No location name/address matched,Passed second reading and adopted Ordinance No. 2016-14
2189,278,Ordinance,True,,No location name/address matched,"Passed second reading and adopted Ordinance No. 2016-13, with additional requirement, drafted by Village Land Use Attorney Stroud, for a plat approval in Condition #3, supporting the Planning and Zoning Board decision"
2190,278,Contract Approval,False,,No location name/address matched,"No formal action recorded. Possible Property Purchase and Sale Agreement Village Manager Sarkozy spoke regarding an available 12.02 acre parcel with DO and zoning in place, which could be used for recreational development. Discussion ensued regarding installation costs for recreational amenities; ongoing maintenance costs; possibility of a preliminary development design and obtaining an appraisal; in the middle of this parcel is a portion owned by Stoneybrook CDD Village Council Meeting Final Action Agenda/Minutes - December 7, 2016 Page 8 of9 that has never been used; re-distributing the list of available properties that Village Manager Sarkozy previously distributed to Council. Brief discussion followed regarding the Village developing a property acquisition policy. Village Attorney Saunders stated that he would provide information to the Village Manager"
2191,278,Discussion,True,,No location name/address matched,"No formal action recorded. Proposed State Legislative Agenda Village Manager Sarkozy referred to his memorandum to Council dated December 1, 2016. Discussion ensued regarding Koreshan State Park; Estero Preserve; preparing a policy regarding septic tanks and the installation of force mains down West Broadway Avenue; and expanding bike/walk paths funding. Additional comments were to be sent to the Village Manager prior to the January 4, 2017 Council meeting. A motion to adjourn was duly made and passed. 12. ADJOURNMENT: 2:05 p.m. ATTEST: VILLAGE OF ESTERO, FLORIDA By: _k tL,t:/v('-!fJ1_,u_, Kathy Hall, MMC, Village Clerk By:~ ..... Nicholas Batos, Mayor Village Council Meeting Final Action Agenda/Minutes - December 7, 2016 Page 9 of9"
2192,279,Administrative,True,,No location name/address matched,"Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
2193,279,Administrative,True,,No location name/address matched,Approved agenda
2194,279,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
2195,279,Vote,True,,No location name/address matched,Approved initiation of the rezoning process for Village-owned property on the north side of Williams Road
2197,279,Resolution,True,,No location name/address matched,Approved Resolution No. 2022-12
2198,279,Resolution,True,,No location name/address matched,Approved Resolution No. 2022-32
2199,279,Contract Approval,True,,No location name/address matched,"Approved award of Supplemental Task Authorization 01 to Contract EC 2022-29 to Weston & Sampson to prepare a reclaimed water feasibly study for The Village of Estero for $70,500, approve a $7,100 contingency (10%) for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing, documents within the scope of the STA on behalf of the Village of Estero Council"
2200,279,Contract Approval,True,,No location name/address matched,"Approved award of Supplemental Task Authorization 02 to Contract EC 2022-38 to Johnson Engineering to provide water monitoring services for The Village of Estero for $91,776, approve a $8,224 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
2201,279,Budget,False,Budget / Capital Improvement,No location name/address matched,"No formal action recorded. November 9, 2022, Special Budget Village Council Meeting Minutes"
2202,279,Presentation,False,,No location name/address matched,"No formal action recorded. Hurricane Ian Update  Staff Presentation/Comments Steve Sarkozy, Village Manager Council Questions or Comments Mayor Errington"
2204,280,Administrative,True,,No location name/address matched,Approved motion to approve agenda with the deletion of the December 2^ 2020 minutes
2205,280,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
2206,280,Resolution,True,,No location name/address matched,Adopted Resolution 2020-25
2207,280,Vote,True,,No location name/address matched,Approved motion for a continuance until January 6th meeting
2208,280,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved motion to hold a Workshop on January 13th and the second reading of the Land Development Code on January 27t at 9:30 am
2209,280,Unknown,False,,No location name/address matched,"No formal action recorded. December 2, 2020 Council Meeting Minutes -Removed"
2210,280,Presentation,False,,No location name/address matched,"No formal action recorded. Alternatives for 2021 Election Staff Presentation/Comments: Steve Sarkozy, Village Manager Presentation/Information by: Tammy Lipa, Superior of Election Office Cheryl Futch, Superior of Election Office Council Questions or Comments: Councilmembers McLain, Boesch, Batos, Wilson, Vice Mayor Errington, and Mayor Ribble"
2211,280,Presentation,False,,No location name/address matched,"No formal action recorded. Estero Chamber of Commerce Strategic Plans for Future Growth and Impact Staff Presentation/Comments: Steve Sarkozy, Village Manager Presentation/Information by: Dr. Gary Bonvillian Blake Champman Council Questions or Comments: Councilmembers McLain, Boesch, Batos, Wilson, Vice Mayor Errington, and Mayor Ribble"
2214,282,Consent Agenda,True,,No location name/address matched,A motion to approve the consent agenda was made and duly passed
2220,283,Public Comment,False,,No location name/address matched,"No formal action recorded. Council Meeting Procedures and Protocols (Discussion of draft) Village Attorney Saunders spoke to the draft Rules of Procedure and discussion followed. The Village Manager proposed that this be a workshop item on January 20, 2016 and Councilmembers were encouraged to provide comments to him prior to that time. Mayor Batos called for public comment and no one came forward"
2221,283,Discussion,True,,No location name/address matched,"Vice Mayor Levitan moved approval of the agenda, seconded by Councilmember Boesch, called and carried"
2222,283,Discussion,True,,No location name/address matched,"Councilmember Ribble moved to adjourn, seconded by Councilmember Errington, called and carried"
2223,284,Consent Agenda,True,,No location name/address matched,A motion to approve the consent agenda was made and duly passed
2228,285,Ordinance,False,,No location name/address matched,"Elected Board Member Anthony Gargano as Vice Chair for the Planning Zoning and Design Board. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Design Review Board meetings from June 8, 2016, forward, as well agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
2230,285,Consent Agenda,True,,No location name/address matched,A motion to approve the consent agenda was made and duly passed
2234,285,Unknown,False,,No location name/address matched,No formal action recorded. Confirm 2023 Meeting Schedule
2235,286,Unknown,False,,No location name/address matched,"Affirmed the decision of the Planning Zoning & Design Board to issue the development order, including the conditions that have been set forth therein"
2237,287,Consent Agenda,True,,No location name/address matched,A motion to approve the consent agenda was made and duly passed
2239,289,Unknown,False,,No location name/address matched,"No formal action recorded. November 13, 2015 Special Council Meeting"
2240,289,Consent Agenda,True,,No location name/address matched,"Councilmember Levitan moved approval of the Consent Agenda, seconded by Councilmember Ribble, called and carried"
2241,289,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Councilmember Boesch moved to adopt Ordinance No. 2015-20, seconded by Councilmember Ribble, called and carried"
2242,289,Resolution,True,Budget / Capital Improvement,No location name/address matched,"Councilmember Ribble moved to adopt Resolution No. 2015-81 as amended, seconded by Vice Mayor Levitan, called and carried"
2243,289,Discussion,True,,No location name/address matched,"Councilmember Errington moved to authorize the Mayor to sign the letter as well as being able to make technical changes to the letter if necessary, seconded by Councilmember Wilson. Discussion of the motion followed related to the future of the Regional Planning Council. The motion was called and carried"
2244,289,Vote,True,,No location name/address matched,"Councilmember Ribble moved approval of the agenda, seconded by Councilmember Wilson, called and carried"
2245,289,Ordinance,True,,No location name/address matched,"Councilmember Exrington moved to adopt Ordinance No. 2015-19 as amended, seconded by Councilmember Boesch. Discussion of the motion followed. Vice Mayor Levitan noted that Council was provided over 1,000 pages of documents relating to fracking; he focused on two in particular, the June 2015 report from New York State Department of Environmental Conservation, and the June 2015 Assessment of the Potential Impacts of Hydraulic Fracturing for Oil and Gas on Drinking Water Resources Executive Summary published by the Federal Environment Protection Agency. Vice Mayor Levitan also noted for the record that no one appeared before the Council that was against the ordinance, the Planning and Zoning Board found conclusively that the ordinance was consistent with the Comprehensive Plan, and voted to strongly recommend that Council (C) adopt the ordinance. He also referred to the preamble to the Estero Comprehensive Plan as well as Goal 19 Vision Statement. He stated that he believed that the ordinance was entirely consistent with the Comprehensive Plan and that the only way to protect quality of life in Estero was to ban the practice completely. Councilmember Errington conveyed appreciation to the Conservancy for all of the work involved and stated that water was the important issue. She agreed with Vice Mayor Levitan and noted that she has not had one person ask her to support fracking. Councilmember Boesch commented that the emphasis was on water, especially in this area. He suggested that the H2O Solutions report be included in the record. Attorney Saunders responded that all documents presented at the meeting would be part of the record, Mayor Batos stated that he was told that if the Council passed the ordinance and the Bill passed as written, the ordinance would be preempted; however, if the wording in the Bill was rewritten, the portion that would preempt the Village from controlling the zoning would be reinstated. He continued that he was not in favor of fracking; however, he wanted to be practical and put in laws that meant something. He stated that his responsibility was to represent the people; although he did not believe that the ordinance would accomplish anything, he would be in favor of the ordinance because he sensed that was what most people wanted. The motion was called and carried"
2246,289,Ordinance,True,,No location name/address matched,"Councilmember Boesch moved to approve first reading of Ordinance No. 2015-21, seconded by Councilmember Wilson, called and carried"
2247,289,Vote,True,,No location name/address matched,"Councilmember Errington moved to adjourn, seconded by Councilmember Ribble, called and carried"
2248,290,Administrative,True,,No location name/address matched,"Approved agenda with adding a discussion about the Village Council Meeting on January 7, 2026 during agenda item"
2249,290,Consent Agenda,True,,No location name/address matched,Approved consent agenda
2250,290,Contract Approval,True,,No location name/address matched,"Approved award of Contract EC 2022-38 Task Authorization 15 to Johnson Engineering to provide water monitoring services for The Village of Estero for $199,560, approve a $19,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
2254,290,Contract Approval,True,,No location name/address matched,"Authorized the Village Manager to execute GMP Addendum #1 for contract 25029 for Suffolk Construction to complete Phase 1 site work, infrastructure, and road network for the Village Hub in the amount of $19,517,575 upon the Manager's determination that the exceptions, qualifications and assumptions submitted by Suffolk are acceptable and may be incorporated into the GMP Addendum and authorize the Village Manager to execute all other documents related to proceeding with construction under the approved GMP Addendum"
2256,290,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Adopted Ordinance No. 2025-17 on first reading and to schedule a second reading and public hearing for January 21, 2026"
2257,290,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2025-16
2258,290,Unknown,False,,No location name/address matched,"Cancelled January 7, 2026 Village Council Meeting"
2259,291,Administrative,True,,No location name/address matched,Approved agenda
2260,292,Vote,True,,No location name/address matched,Approved the agenda
2261,292,Contract Approval,True,,No location name/address matched,"Approved the Interlocal Agreement which formally transfers all responsibilities from the County to the Village effective January 7, 2017"
2262,293,Administrative,True,,No location name/address matched,Approved Motion to permit Councilmembers Levitan and Wilson to participate remotely in Zoom Presentation
2263,293,Administrative,True,,No location name/address matched,Approved motion to approve agenda
2264,293,Contract Approval,True,,No location name/address matched,Approved Amendment 1 to the CARES Act reimbursement Interlocal Agreement with Lee County
2265,294,Vote,True,,No location name/address matched,Approved the agenda
2267,294,Ordinance,True,,No location name/address matched,"No formal action recorded. First Reading of Ordinances: Ordinance No. 2019-02 An Ordinance of the Village Council of the Village of Estero, Florida, Repealing Licenses and Business Regulations Provisions of the Lee County Code Previously Adopted by Reference; and Providing an Effective Date Ordinance No. 2019-03 An Ordinance of the Village Council of the Village of Estero, Florida, Repealing Motor Vehicles and Traffic Provisions of the Lee County Code Previously Adopted by Reference; and Providing an Effective Date Ordinance No. 2019-04 An Ordinance of the Village Council of the Village of Estero, Florida, Repealing Offenses and Miscellaneous Provisions of the Lee County Code Previously Adopted by Reference; and Providing an Effective Date Ordinance No. 2019-05 An Ordinance of the Village Council of the Village of Estero, Florida, Repealing Parks and Recreation Provisions of the Lee County Code Previously Adopted "
2268,294,Resolution,True,,No location name/address matched,"No formal action recorded. Resolution No. 2019-02 A Resolution of the Village Council of the Village of Estero, Florida, Authorizing the Village Manager to Record in the Lee County Records this Resolution and its Attachments, Including a Three Party Agreement Related to the Purchase of Property Currently Subject to the Estero on the River MPD Resolution Approved by Lee County Board of County Commissioners on June 4, 2007, as Zoning Resolution Z-07-021; and Providing an Effective Date The title of Resolution No. 2019-02 was read by Village Clerk Hall. Village Attorney Saunders noted concerns from Councilmember Levitan and noted that Village Land Use Counsel Stroud came up with this resolution to solve the issue. Questions or Comments: None Village Council Meeting Final Action Agenda/Minutes - January 9, 2019 Page 3 of 8 Public Comment: None Motion: Move to adopt Resolution No. 2019-02. Motion by: Councilmember Erri"
2269,294,Resolution,False,,No location name/address matched,"No formal action recorded. Resolution No. 2019-01 A Resolution of the Village Council of the Village of Estero, Florida, Authorizing the Issuance of Its Not To Exceed $20,000,000 Taxable Revenue Note, Series 2019, for the Purpose of Financing, In Part, the Cost of Purchasing Certain Parcels of Land, as More Fully Described Herein; Authorizing the Negotiated Sale of Such Note to Capital Bank, a Division of First Tennessee Bank National Association, Pursuant to the Terms and Conditions of a Loan Agreement by and Among the Florida Municipal Loan Council, the Village of Estero, Florida, and Capital Bank, a Division of First Tennessee Bank National Association; Approving the Form of and Authorizing the Execution and Delivery of the Loan Agreement; Making Certain Other Covenants and Agreements in Connection with the Issuance of Such Note; and Providing an Effective Date The title of Resolution No. 2019-01 was read by Vi"
2271,294,Vote,True,,No location name/address matched,A motion to adjourn was made and duly passed
2272,295,Vote,True,,No location name/address matched,Approved the agenda
2273,295,Consent Agenda,True,,No location name/address matched,| Approved the Consent Agenda
2274,295,Unknown,False,,No location name/address matched,"No formal action recorded. Financial Report for Month Ended November 30, 2018"
2275,295,Unknown,False,,No location name/address matched,No formal action recorded. Storm Drainage/Catch Basin System Cleaning Services RFB 2018-07 Recommended Action
2276,295,Contract Approval,False,,No location name/address matched,"No formal action recorded. Approve award of Request for Bids No. RFB 2018- 07, Storm Drainage/Catch Basin System Cleaning Services for the Village of Estero to EnviroWaste Services Group, Inc. to provide services as provided in the contract for a one-year period, at the rates listed in the contract (including all Options)"
2277,295,Contract Approval,False,,No location name/address matched,No formal action recorded. Authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council
2278,295,Presentation,False,Corkscrew Road,No location name/address matched,"No formal action recorded. Traffic Signal, Street Light and Traffic Sign Standards Public Works Director Willems presented a PowerPoint Presentation that explained the existing signals, street lights, and signs, examples of standards in the county, cost consideration and options the Village has with signals and street lights. Questions or Comments: Councilmembers had questions regarding the process of painting street poles, maintenance of poles, and asked if costs would go down if the Village installed LED lights. Councilmember Levitan stated he is in favor of having a standard but not willing to spend three million dollars and would like recommendations from the staff"
2280,296,Vote,True,,No location name/address matched,Approved the agenda
2281,296,Unknown,False,,No location name/address matched,"No formal action recorded. Village of Estero ""Recognition Policy"" for Special Contributions to Community Village Manager Sarkozy provided a brief explanation of the purpose for the workshop. ""Recognition Policy"" for Special Contribution to Community that is easily administered and it can be uniform to apply in the future. Questions or Comments: Councilmembers commented how to honor Mr. Eslick. There were various suggestions including renaming Estero Parkway, or part of a park in his honor"
2282,296,Unknown,False,,No location name/address matched,"No formal action recorded. Review of Design Review Board Process Village Manager Sarkozy spoke regarding vacancies and part of the issue is lack of qualified landscape architects, among other reasons. Questions or Comments: Councilmember Levitan commented how the board was designed on the Boca Raton concept. Councilmembers commented on how to move forward with the review board. Councilmember Levitan suggested as the liaison he would speak to the Design Review Board at their meeting. The meeting went into recess at 10:35 a.m. and reconvened at 11: a.m. The meeting went into Executive Session at 11:02 a.m. 5. ATTORNEY/CLIENT SESSION PURSUANT TO 286.011(8), FLORIDA STATUTES RELATING TO FOLLOWING CASES: Argo Corkscrew Crossing, LP, Argo US, LLC, Argo Land US, LLC and Templeton Family Trust v. Village of Estero, DOAH Case No. 18-3613GM; and Village of Estero v. Argo Corkscrew Crossing, LP, Argo US, LLC, Argo Land US, L"
2283,296,Unknown,False,,No location name/address matched,"No formal action recorded. Close the Open Meeting and Commence Attorney/Client Session Persons Attending the Attorney/Client Session: Mayor James Boesch Vice Mayor Bill Ribble Councilmember Howard Levitan Councilmember Jon McLain Councilmember Katy Errington Councilmember Nick Batos Councilmember Jim Wilson Attorney Nancy Stroud Attorney Gary Oldehoff Attorney Derek Rooney Village Council Meeting Final Action Agenda/Minutes - January 30, 2019 Page 2 of 3 Attorney Jeffrey Hinds Attorney Jay Bartlett Village Manager Steve Sarkozy Terri Lewis, Court Reporter"
2284,296,Vote,True,,No location name/address matched,A motion to adjourn was made and duly passed
2285,297,Vote,True,,No location name/address matched,Approved the agenda with the addition of Agenda Item 6
2286,297,Contract Approval,False,,No location name/address matched,"Approve Supplemental Task Authorization (STA) -1 under CN 2018-02 Miscellaneous Professional Services to Stantec Consulting Services, Inc. to perform a suite of design and permitting services for the Corkscrew Road Traffic Signal Design Project"
2290,297,Unknown,False,,No location name/address matched,"No formal action recorded. Council Meeting Minutes of October 17, 2018"
2291,297,Public Comment,True,,No location name/address matched,"No formal action recorded. Selection of Canvassing Board Alternate Member for March 5, 2019 Election Village Manager Sarkozy provided an explanation of conflicts in our schedule. Village Attorney Saunders, named Assistant to Village Manager Coleman as the 1* alternate along with Attorney Derek Rooney or Village Attorney Saunders as 2""; election day plan is to have the Mayor there along with Attorney Derek Rooney. Questions or Comments: Councilmember Levitan asked if you had to be a resident? Village Attorney Saunders stated they do not. Public Comment: None Motion: Move to appoint Canvassing Board Alternate Member Motion by: Vice Mayor Ribble Seconded by: Councilmember McLain Vote: Aye: Unanimous Nay: Abstentions: Village Council Meeting Final Action Agenda/Minutes - February 6, 2019 Page 3 of 6"
