RecordId,SourceBoard,DataGrain,RecordType,MeetingId,ItemId,MotionId,Board,MeetingFormat,MeetingType,MeetingDate,MeetingYear,MeetingTime,MeetingVenue,Status,AgendaItemNumber,AgendaItemType,FactCategory,LandUseCategory,ProjectName,ProjectTitle,Summary,ApplicationId,ApplicationType,ApplicantName,District,StaffCode,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,VoteYes,VoteNo,VoteAbstain,AddressRaw,AddressNormalized,LocationName,Latitude,Longitude,GeocodeConfidence,LocationGrain,ParcelId,PrimarySourceUrl,SourceFilename,ExtractionMethod,ExtractionConfidence,ReviewRequired,ReviewReason,AiReady,CitationText,ProjectId,ProjectKey
vc:11,vc,agenda_item,AgendaItemLocation,2,11,8,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,Approved,2,Consent Agenda,consent_agenda,commercial_mixed_use_development,Resolution 2017-01 - Coconut Point,"Resolution No. 2017-01 A Resolution of the Village Council of the Village of Estero, Florida, Approving the City Mattress at Coconut Point Plat; and Providing an Effective Date","Resolution No. 2017-01 A Resolution of the Village Council of the Village of Estero, Florida, Approving the City Mattress at Coconut Point Plat; and Providing an Effective Date. Action: Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting",Resolution No. 2017-01,resolution,,,DR/GR,"Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting","Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting",,,,Unanimous,1,0,1,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",Coconut Point,26.4038818,-81.8077365,0.9,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.6,true,,false,"Village Council meeting on 2017-01-04, agenda item 2 (Consent Agenda): Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",4,resolution_2017_01_coconut_point
vc:12,vc,agenda_item,AgendaItem,2,12,9,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,Approved,3,Resolution,resolution,residential_development,,"Resolution No. 2017-02 A Resolution of the Village Council of the Village of Estero, Florida, Adopting Fees for the Review of Commercial and Residential Right-of-Way Permits; Amending Resolution No. 2015-68; and Providing an Effective Date","Resolution No. 2017-02 A Resolution of the Village Council of the Village of Estero, Florida, Adopting Fees for the Review of Commercial and Residential Right-of-Way Permits; Amending Resolution No. 2015-68; and Providing an Effective Date. Action: Adopted Resolution No. 2017-02",Resolution No. 2017-02,resolution,,,DR/GR,Adopted Resolution No. 2017-02,Adopted Resolution No. 2017-02,,,,Unanimous,1,,,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2017-01-04, agenda item 3 (Resolution): Adopted Resolution No. 2017-02 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",,
vc:13,vc,agenda_item,AgendaItem,2,13,10,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,Approved,4,Resolution,resolution,meetings_records_public_input,,"Resolution No. 2017-03 A Resolution of the Village Council of the Village of Estero, Florida, Authorizing the Waiving of Competitive Bidding Procedures and Authorizing the","Resolution No. 2017-03 A Resolution of the Village Council of the Village of Estero, Florida, Authorizing the Waiving of Competitive Bidding Procedures and Authorizing the. Action: Adopted Resolution No. 2017-03 and approved the agreement between the Village and Pritchard Construction LLC as amended",Resolution No. 2017-03,resolution,,,DR/GR,Adopted Resolution No. 2017-03 and approved the agreement between the Village and Pritchard Construction LLC as amended,Adopted Resolution No. 2017-03 and approved the agreement between the Village and Pritchard Construction LLC as amended,,,,Unanimous,1,,,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2017-01-04, agenda item 4 (Resolution): Adopted Resolution No. 2017-03 and approved the agreement between the Village and Pritchard Construction LLC as amended Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",,
vc:14,vc,agenda_item,AgendaItemLocation,2,14,11,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,Approved,5,Contract Approval,contract_approval,transportation_mobility,Traffic Signal Maintenance Agreement with Lee County This agreement will provide the Village with maintenance services for the traffic signal intersection at Via Coconut Point and Coconut Road,Traffic Signal Maintenance Agreement with Lee County This agreement will provide the Village with maintenance services for the traffic signal intersection at Via Coconut Point and Coconut Road,Traffic Signal Maintenance Agreement with Lee County This agreement will provide the Village with maintenance services for the traffic signal intersection at Via Coconut Point and Coconut Road. Action: Approved the Traffic Signal Maintenance Agreement with Lee County,,,Lee County This agreement will provide the Village with maintenance services,,DR/GR,Approved the Traffic Signal Maintenance Agreement with Lee County,Approved the Traffic Signal Maintenance Agreement with Lee County,,,,Unanimous,1,,,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",Via Coconut Point,26.420479,-81.80657,0.9,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.6,true,,false,"Village Council meeting on 2017-01-04, agenda item 5 (Contract Approval): Approved the Traffic Signal Maintenance Agreement with Lee County Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",5,traffic_signal_maintenance_agreement_with_lee_county_this_agreement_will_provide_the_village_with_maintenance_services_for_the_traffic_signal_intersection_at_via_coconut_point_and_coconut_road
vc:15,vc,agenda_item,AgendaItem,2,15,12,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,Approved,6,Ordinance,ordinance,public_facilities_services,Estero United Methodist Church Zoning Amendment,"Estero United Methodist Church Zoning Amendment Ordinance No. 2017-01 An Ordinance of the Village Council of the Village of Estero, Florida, approving an amendment to the community facilities planned development with deviations to allow for reconfiguratio","Estero United Methodist Church Zoning Amendment Ordinance No. 2017-01 An Ordinance of the Village Council of the Village of Estero, Florida, approving an amendment to the community facilities planned development with deviations to allow for reconfiguratio. Action: Passed first reading and set second reading and public hearing date for January 18, 2017",Ordinance No. 2017-01,ordinance,,,DR/GR,"Passed first reading and set second reading and public hearing date for January 18, 2017","Passed first reading and set second reading and public hearing date for January 18, 2017",,,,Unanimous,2,,,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2017-01-04, agenda item 6 (Ordinance): Passed first reading and set second reading and public hearing date for January 18, 2017 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",6,estero_united_methodist_church_zoning_amendment
vc:16,vc,agenda_item,AgendaItem,2,16,13,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,Approved,7,Ordinance,ordinance,commercial_mixed_use_development,Comprehensive Plan Amendment Transmittal,"Ordinance No. 2016-15 An Ordinance of the Village Council of the Village of Estero, Florida, Approving an Amendment to the Village Transitional Comprehensive Plan to add Policy 19.3.4 Providing for the Option to Convert a Commercial Planned Development of","Ordinance No. 2016-15 An Ordinance of the Village Council of the Village of Estero, Florida, Approving an Amendment to the Village Transitional Comprehensive Plan to add Policy 19.3.4 Providing for the Option to Convert a Commercial Planned Development of. Action: Passed second reading and adopted Ordinance No. 2016-15",Ordinance No. 2016-15,ordinance,,,DR/GR,Passed second reading and adopted Ordinance No. 2016-15,Passed second reading and adopted Ordinance No. 2016-15,,,,See minutes,5,1,1,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.65,true,,false,"Village Council meeting on 2017-01-04, agenda item 7 (Ordinance): Passed second reading and adopted Ordinance No. 2016-15 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",7,comprehensive_plan_amendment_transmittal
vc:17,vc,agenda_item,AgendaItem,2,17,14,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,Approved,8,Ordinance,ordinance,residential_development,Rezoning for the Reef,"Rezoning for the Reef Phase II Second Reading and Public Hearing Ordinance No. 2016-16 an Ordinance of the Village Council of the Village ofEstero, Florida, Approving a Rezoning from Commercial Planned Development to Residential Planned Development with O","Rezoning for the Reef Phase II Second Reading and Public Hearing Ordinance No. 2016-16 an Ordinance of the Village Council of the Village ofEstero, Florida, Approving a Rezoning from Commercial Planned Development to Residential Planned Development with O. Action: Passed second reading and adopted Ordinance No. 2016-16",Ordinance No. 2016-16,ordinance,,,DR/GR,Passed second reading and adopted Ordinance No. 2016-16,Passed second reading and adopted Ordinance No. 2016-16,,,,See minutes,5,1,1,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2017-01-04, agenda item 8 (Ordinance): Passed second reading and adopted Ordinance No. 2016-16 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",8,rezoning_for_the_reef
vc:18,vc,agenda_item,AgendaItem,2,18,,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,No Action,9,Unknown,unknown,meetings_records_public_input,,"Approval of December 7, 2016 Council Meeting Minutes","Approval of December 7, 2016 Council Meeting Minutes. Action: No formal action recorded. Approval of December 7, 2016 Council Meeting Minutes",,,,,DR/GR,"No formal action recorded. Approval of December 7, 2016 Council Meeting Minutes","No formal action recorded. Approval of December 7, 2016 Council Meeting Minutes",,,,,,,,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2017-01-04, agenda item 9 (Unknown): No formal action recorded. Approval of December 7, 2016 Council Meeting Minutes Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",,
vc:19,vc,agenda_item,AgendaItem,2,19,,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,No Action,10,Unknown,unknown,meetings_records_public_input,,"Tiffany Esposito, Executive Director - Bonita Springs Estero Economic Development Council Ms. Esposito provided information regarding the Bonita Springs Estero Economic Development Council (EDC) vision; mission; investors; Board of Directors; resource par","Tiffany Esposito, Executive Director - Bonita Springs Estero Economic Development Council Ms. Esposito provided information regarding the Bonita Springs Estero Economic Development Council (EDC) vision; mission; investors; Board of Directors; resource par. Action: No formal action recorded. Tiffany Esposito, Executive Director - Bonita Springs Estero Economic Development Council Ms. Esposito provided information regarding the Bonita Springs Estero Economic Development Council (EDC) vision; mission; investors; Board of Directors; resource partners; 2017-2019 strategic plan for quality oflife, workforce development and talent retention and recruitment, and business retention and expansion; and the Village of Estero 2017 investment request with a one-year trial commitment: Councilmember voting seat on the Board of Directors and Village Manager as resource partner seat on the Board of Directors; and Enterprise Team investment of $5,000. The Village was offered a one year membership for $10,000; knowing that the City of Bonita Springs was paying $25,000 for a similar role, the Estero Community Improvement Foundation offered $5,000 to match the $5,000 from the Village. Questions",,,,,DR/GR,"No formal action recorded. Tiffany Esposito, Executive Director - Bonita Springs Estero Economic Development Council Ms. Esposito provided information regarding the Bonita Springs Estero Economic Development Council (EDC) vision; mission; investors; Board of Directors; resource partners; 2017-2019 strategic plan for quality oflife, workforce development and talent retention and recruitment, and business retention and expansion; and the Village of Estero 2017 investment request with a one-year trial commitment: Councilmember voting seat on the Board of Directors and Village Manager as resource partner seat on the Board of Directors; and Enterprise Team investment of $5,000. The Village was offered a one year membership for $10,000; knowing that the City of Bonita Springs was paying $25,000 for a similar role, the Estero Community Improvement Foundation offered $5,000 to match the $5,000 from the Village. Questions","No formal action recorded. Tiffany Esposito, Executive Director - Bonita Springs Estero Economic Development Council Ms. Esposito provided information regarding the Bonita Springs Estero Economic Development Council (EDC) vision; mission; investors; Board of Directors; resource partners; 2017-2019 strategic plan for quality oflife, workforce development and talent retention and recruitment, and business retention and expansion; and the Village of Estero 2017 investment request with a one-year trial commitment: Councilmember voting seat on the Board of Directors and Village Manager as resource partner seat on the Board of Directors; and Enterprise Team investment of $5,000. The Village was offered a one year membership for $10,000; knowing that the City of Bonita Springs was paying $25,000 for a similar role, the Estero Community Improvement Foundation offered $5,000 to match the $5,000 from the Village. Questions",,,,,,,,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2017-01-04, agenda item 10 (Unknown): No formal action recorded. Tiffany Esposito, Executive Director - Bonita Springs Estero Economic Development Council Ms. Esposito provided information regarding the Bonita Springs Estero Economic Development Council (EDC) vision; mission; investors; Board of Directors; resource partners; 2017-2019 strategic plan for quality oflife, workforce development and talent retention and recruitment, and business retention and expansion; and the Village of Estero 2017 investment request with a one-year trial commitment: Councilmember voting seat on the Board of Directors and Village Manager as resource partner seat on the Board of Directors; and Enterprise Team investment of $5,000. The Village was offered a one year membership for $10,000; knowing that the City of Bonita Springs was paying $25,000 for a similar role, the Estero Community Improvement Foundation offered $5,000 to match the $5,000 from the Village. Questions Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",,
vc:20,vc,agenda_item,AgendaItem,2,20,,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,No Action,11,Unknown,unknown,meetings_records_public_input,,Council Rules of Procedure - Removed from the agenda,Council Rules of Procedure - Removed from the agenda. Action: No formal action recorded. Council Rules of Procedure - Removed from the agenda,,,,,DR/GR,No formal action recorded. Council Rules of Procedure - Removed from the agenda,No formal action recorded. Council Rules of Procedure - Removed from the agenda,,,,,,,,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2017-01-04, agenda item 11 (Unknown): No formal action recorded. Council Rules of Procedure - Removed from the agenda Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",,
vc:21,vc,agenda_item,AgendaItem,2,21,,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,No Action,12,Public Comment,public_comment,meetings_records_public_input,,Available Estero Properties,"Available Estero Properties. Action: No formal action recorded. Available Estero Properties Discussion ensued related to the 12.02 acre parcel with DO and zoning in place, which could be used for recreational development that Village Manager Sarkozy addressed at the December 7, 2016 meeting. Consensus was to pass on the 12.02 acre parcel. Discussion followed related to the parcel owned by Andy Djamoos. Village Manager Sarkozy noted that there have been informal discussions regarding the parcel. Village Attorney Saunders spoke to a process by which negotiations were exempt from disclosure for a specified period of time. He stated that he would get together with the Village Manager to review the statute. Public Comment: None. Village Council Meeting Final Action Agenda/Minutes - January 4, 2017 Page 6 oflO",,,DO and zoning in place,,DR/GR,"No formal action recorded. Available Estero Properties Discussion ensued related to the 12.02 acre parcel with DO and zoning in place, which could be used for recreational development that Village Manager Sarkozy addressed at the December 7, 2016 meeting. Consensus was to pass on the 12.02 acre parcel. Discussion followed related to the parcel owned by Andy Djamoos. Village Manager Sarkozy noted that there have been informal discussions regarding the parcel. Village Attorney Saunders spoke to a process by which negotiations were exempt from disclosure for a specified period of time. He stated that he would get together with the Village Manager to review the statute. Public Comment: None. Village Council Meeting Final Action Agenda/Minutes - January 4, 2017 Page 6 oflO","No formal action recorded. Available Estero Properties Discussion ensued related to the 12.02 acre parcel with DO and zoning in place, which could be used for recreational development that Village Manager Sarkozy addressed at the December 7, 2016 meeting. Consensus was to pass on the 12.02 acre parcel. Discussion followed related to the parcel owned by Andy Djamoos. Village Manager Sarkozy noted that there have been informal discussions regarding the parcel. Village Attorney Saunders spoke to a process by which negotiations were exempt from disclosure for a specified period of time. He stated that he would get together with the Village Manager to review the statute. Public Comment: None. Village Council Meeting Final Action Agenda/Minutes - January 4, 2017 Page 6 oflO",,,,,,,,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2017-01-04, agenda item 12 (Public Comment): No formal action recorded. Available Estero Properties Discussion ensued related to the 12.02 acre parcel with DO and zoning in place, which could be used for recreational development that Village Manager Sarkozy addressed at the December 7, 2016 meeting. Consensus was to pass on the 12.02 acre parcel. Discussion followed related to the parcel owned by Andy Djamoos. Village Manager Sarkozy noted that there have been informal discussions regarding the parcel. Village Attorney Saunders spoke to a process by which negotiations were exempt from disclosure for a specified period of time. He stated that he would get together with the Village Manager to review the statute. Public Comment: None. Village Council Meeting Final Action Agenda/Minutes - January 4, 2017 Page 6 oflO Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",,
vc:22,vc,agenda_item,AgendaItem,2,22,,Village Council,Regular Meeting,Village Council,2017-01-04,2017,9:30 am,Legacy Church,No Action,13,Unknown,unknown,meetings_records_public_input,,State Legislative Agenda Village Manager Sarkozy spoke to the information provided that included priorities in draft format; final format to be brought to the next Council meeting. The meeting went into recess at 11:28 a.m. and reconvened at 11:40 a.m,State Legislative Agenda Village Manager Sarkozy spoke to the information provided that included priorities in draft format; final format to be brought to the next Council meeting. The meeting went into recess at 11:28 a.m. and reconvened at 11:40 a.m. Action: No formal action recorded. State Legislative Agenda Village Manager Sarkozy spoke to the information provided that included priorities in draft format; final format to be brought to the next Council meeting. The meeting went into recess at 11:28 a.m. and reconvened at 11:40 a.m,,,,,DR/GR,No formal action recorded. State Legislative Agenda Village Manager Sarkozy spoke to the information provided that included priorities in draft format; final format to be brought to the next Council meeting. The meeting went into recess at 11:28 a.m. and reconvened at 11:40 a.m,No formal action recorded. State Legislative Agenda Village Manager Sarkozy spoke to the information provided that included priorities in draft format; final format to be brought to the next Council meeting. The meeting went into recess at 11:28 a.m. and reconvened at 11:40 a.m,,,,,,,,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,010417 Council Meeting Approved Minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2017-01-04, agenda item 13 (Unknown): No formal action recorded. State Legislative Agenda Village Manager Sarkozy spoke to the information provided that included priorities in draft format; final format to be brought to the next Council meeting. The meeting went into recess at 11:28 a.m. and reconvened at 11:40 a.m Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf",,
vc:23,vc,agenda_item,AgendaItem,3,23,15,Village Council,Regular Meeting,Village Council,2023-01-04,2023,9:30 am,Estero Village Hall,Unknown,1,Administrative,administrative,meetings_records_public_input,,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS","APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS. Action: Motion to permit Councilmember Ribble to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date",,,June 8,,TD/CS,"Motion to permit Councilmember Ribble to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date","Motion to permit Councilmember Ribble to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date",,,,Detected,,,,,,,,,,,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/01042023%20minutes.pdf,01042023 minutes.pdf,pdf_extraction:vc,0.5,true,,false,"Village Council meeting on 2023-01-04, agenda item 1 (Administrative): Motion to permit Councilmember Ribble to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/01042023%20minutes.pdf",,
